"Municipality_code","Order","Municipality_description","Province_code","Province_initials","nschools","Students_grade_1","Classes_grade_1","Students_per_class_1","Students_grade_2","Classes_grade_2","Students_per_class_2","Students_grade_3","Classes_grade_3","Students_per_class_3","Students_grade_4","Classes_grade_4","Students_per_class_4","Students_grade_5","Classes_grade_5","Students_per_class_5","Students_grade_6","Classes_grade_6","Students_per_class_6","Students_grade_7","Classes_grade_7","Students_per_class_7","Students_grade_8","Classes_grade_8","Students_per_class_8","Students_grade_9","Classes_grade_9","Students_per_class_9","Students_grade_10","Classes_grade_10","Students_per_class_10","Students_grade_11","Classes_grade_11","Students_per_class_11","Students_grade_12","Classes_grade_12","Students_per_class_12","Students_grade_13","Classes_grade_13","Students_per_class_13","Tot_Students","Tot_Classes","Students_per_class_Tot","Availability","Inner_area"
"001044","Middle","Bussoleno",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4,20.5,75,4,18.75,69,4,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,12,18.8333333333333,1,0
"001044","Primary","Bussoleno",1,"TO",2,44,2,22,24,1,24,32,2,16,23,1,23,37,2,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,8,20,1,0
"001045","Middle","Buttigliera Alta",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,18.25,67,4,16.75,69,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,11,19,1,0
"001045","Primary","Buttigliera Alta",1,"TO",2,60,3,20,56,3,18.6666666666667,73,4,18.25,60,3,20,71,3,23.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,16,20,1,0
"001046","Middle","Cafasse",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,22,19,1,19,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,19,1,1
"001046","Primary","Cafasse",1,"TO",1,20,1,20,21,1,21,26,1,26,28,2,14,27,2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,7,17.4285714285714,1,1
"001047","High","Caluso",1,"TO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,15,21.5333333333333,274,14,19.5714285714286,250,13,19.2307692307692,260,13,20,236,13,18.1538461538462,1343,68,19.75,1,0
"001047","Middle","Caluso",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,6,22,137,6,22.8333333333333,115,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,17,22.5882352941176,1,0
"001047","Primary","Caluso",1,"TO",2,65,3,21.6666666666667,55,3,18.3333333333333,66,3,22,61,3,20.3333333333333,63,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,15,20.6666666666667,1,0
"001048","Middle","Cambiano",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,18.3333333333333,60,3,20,52,3,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,9,18.5555555555556,1,0
"001048","Primary","Cambiano",1,"TO",1,60,3,20,44,3,14.6666666666667,51,3,17,63,3,21,47,2,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,14,18.9285714285714,1,0
"001049","Primary","Campiglione Fenile",1,"TO",1,11,1,11,19,1,19,18,1,18,15,1,15,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,5,16.8,1,0
"001050","Primary","Candia Canavese",1,"TO",1,0,0,0,10,1,10,21,1,21,0,0,0,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,16.6666666666667,1,0
"001051","Middle","Candiolo",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,19.3333333333333,60,3,20,54,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,9,19.1111111111111,1,0
"001051","Primary","Candiolo",1,"TO",1,50,2,25,58,3,19.3333333333333,65,3,21.6666666666667,54,3,18,56,3,18.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,14,20.2142857142857,1,0
"001053","Primary","Cantalupa",1,"TO",1,19,1,19,17,1,17,25,1,25,25,1,25,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,5,21.2,1,0
"001054","Primary","Cantoira",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,14,1,1
"001055","Primary","Caprie",1,"TO",1,9,1,9,16,1,16,14,1,14,14,1,14,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,12.4,1,0
"001056","Primary","Caravino",1,"TO",1,0,0,0,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,14,1,0
"001057","Primary","Carema",1,"TO",1,5,1,5,6,1,6,4,1,4,11,1,11,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,6,1,0
"001058","High","Carignano",1,"TO",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,15,23.2,293,13,22.5384615384615,247,11,22.4545454545455,336,14,24,311,14,22.2142857142857,1535,67,22.910447761194,1,0
"001058","Middle","Carignano",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,4,22.25,83,4,20.75,81,4,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,12,21.0833333333333,1,0
"001058","Primary","Carignano",1,"TO",2,80,4,20,86,4,21.5,101,4,25.25,96,4,24,91,5,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,21,21.6190476190476,1,0
"001059","High","Carmagnola",1,"TO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,14,23.2857142857143,299,13,23,254,13,19.5384615384615,243,12,20.25,237,12,19.75,1359,64,21.234375,0.833333333333333,0
"001059","Middle","Carmagnola",1,"TO",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,13,22.7692307692308,311,14,22.2142857142857,261,12,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,39,22.2564102564103,1,0
"001059","Primary","Carmagnola",1,"TO",7,265,14,18.9285714285714,252,13,19.3846153846154,298,15,19.8666666666667,256,12,21.3333333333333,272,13,20.9230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,67,20.044776119403,0.777777777777778,0
"001060","Middle","Casalborgone",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,15,53,3,17.6666666666667,43,2,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,7,18,1,0
"001060","Primary","Casalborgone",1,"TO",1,23,1,23,15,1,15,16,1,16,16,1,16,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,5,17.6,1,0
"001061","Primary","Cascinette D'ivrea",1,"TO",1,13,1,13,8,1,8,16,1,16,15,1,15,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5,12.8,1,0
"001062","Middle","Caselette",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,4,19.5,78,4,19.5,61,3,20.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,11,19.7272727272727,1,0
"001062","Primary","Caselette",1,"TO",1,44,2,22,44,2,22,47,2,23.5,45,2,22.5,46,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,10,22.6,1,0
"001063","Middle","Caselle Torinese",1,"TO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,10,24.4,223,10,22.3,232,10,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,30,23.3,1,0
"001063","Primary","Caselle Torinese",1,"TO",3,190,10,19,228,10,22.8,230,10,23,203,9,22.5555555555556,203,9,22.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,48,21.9583333333333,1,0
"001064","Primary","Castagneto Po",1,"TO",1,11,1,11,11,1,11,16,1,16,15,1,15,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5,12.8,1,0
"001065","Primary","Castagnole Piemonte",1,"TO",1,20,1,20,9,1,9,19,1,19,17,1,17,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5,16.4,1,0
"001066","High","Castellamonte",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,5,20.4,79,4,19.75,99,4,24.75,73,4,18.25,96,5,19.2,449,22,20.4090909090909,1,0
"001066","Middle","Castellamonte",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,5,20.8,96,5,19.2,94,4,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,14,21,1,0
"001066","Primary","Castellamonte",1,"TO",3,82,4,20.5,78,4,19.5,86,5,17.2,91,5,18.2,77,4,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,22,18.8181818181818,1,0
"001068","Middle","Castiglione Torinese",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,22.5,38,2,19,42,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,6,20.8333333333333,1,0
"001068","Primary","Castiglione Torinese",1,"TO",1,53,3,17.6666666666667,66,3,22,64,3,21.3333333333333,54,3,18,66,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,15,20.2,1,0
"001069","Primary","Cavagnolo",1,"TO",1,17,1,17,22,1,22,23,1,23,22,1,22,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,5,20.2,1,1
"001070","Middle","Cavour",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,17.6666666666667,50,3,16.6666666666667,45,2,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,8,18.5,1,0
"001070","Primary","Cavour",1,"TO",1,33,2,16.5,41,2,20.5,47,2,23.5,50,2,25,35,2,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,10,20.6,1,0
"001071","Primary","Cercenasco",1,"TO",1,11,1,11,20,1,20,19,1,19,17,1,17,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5,16.4,1,0
"001072","Middle","Ceres",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,13.5,25,2,12.5,42,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,6,15.6666666666667,1,1
"001076","Primary","Chianocco",1,"TO",1,14,1,14,18,1,18,24,1,24,22,1,22,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,5,19.8,1,0
"001077","Primary","Chiaverano",1,"TO",1,16,1,16,19,1,19,13,1,13,24,1,24,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,5,17,1,0
"001078","High","Chieri",1,"TO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,24,25.0833333333333,489,22,22.2272727272727,425,19,22.3684210526316,411,18,22.8333333333333,463,21,22.047619047619,2390,104,22.9807692307692,1,0
"001078","Middle","Chieri",1,"TO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,14,23.2142857142857,287,13,22.0769230769231,324,15,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,42,22.2857142857143,1,0
"001078","Primary","Chieri",1,"TO",6,301,14,21.5,282,15,18.8,285,14,20.3571428571429,317,16,19.8125,298,15,19.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,74,20.0405405405405,1,0
"001080","Primary","Chiomonte",1,"TO",1,0,0,0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,1,1
"001081","Primary","Chiusa Di San Michele",1,"TO",1,12,1,12,12,1,12,12,1,12,12,1,12,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5,13.2,1,0
"001082","High","Chivasso",1,"TO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,26,24.0384615384615,461,22,20.9545454545455,426,20,21.3,410,20,20.5,477,23,20.7391304347826,2399,111,21.6126126126126,0.833333333333333,0
"001082","Middle","Chivasso",1,"TO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,12,20.5833333333333,271,13,20.8461538461538,252,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,37,20.8108108108108,0.666666666666667,0
"001082","Primary","Chivasso",1,"TO",5,247,11,22.4545454545455,272,12,22.6666666666667,251,12,20.9166666666667,277,13,21.3076923076923,274,12,22.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,60,22.0166666666667,1,0
"001086","High","Cirie'",1,"TO",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,16,25.0625,378,17,22.2352941176471,342,16,21.375,275,13,21.1538461538462,296,15,19.7333333333333,1692,77,21.974025974026,0.8,0
"001086","Middle","Cirie'",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,8,24.125,143,7,20.4285714285714,169,8,21.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,23,21.9565217391304,1,0
"001086","Primary","Cirie'",1,"TO",4,166,9,18.4444444444444,184,9,20.4444444444444,177,9,19.6666666666667,195,9,21.6666666666667,196,9,21.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,45,20.4,1,0
"001088","Primary","Coassolo Torinese",1,"TO",1,12,1,12,11,1,11,12,1,12,12,1,12,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,11.6,0.5,1
"001089","Middle","Coazze",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,20.3333333333333,49,2,24.5,36,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,7,20.8571428571429,1,1
"001089","Primary","Coazze",1,"TO",1,26,2,13,27,1,27,22,1,22,17,1,17,30,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,7,17.4285714285714,1,1
"001090","High","Collegno",1,"TO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,6,23.6666666666667,154,8,19.25,116,6,19.3333333333333,83,4,20.75,79,4,19.75,574,28,20.5,1,0
"001090","Middle","Collegno",1,"TO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,17,21.9411764705882,390,18,21.6666666666667,379,18,21.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,53,21.5471698113208,1,0
"001090","Primary","Collegno",1,"TO",10,386,19,20.3157894736842,370,18,20.5555555555556,407,18,22.6111111111111,384,18,21.3333333333333,392,18,21.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,91,21.3076923076923,0.833333333333333,0
"001091","Primary","Colleretto Castelnuovo",1,"TO",1,6,1,6,17,1,17,15,1,15,13,1,13,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,11.8,1,1
"001093","Middle","Condove",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,22,88,4,22,72,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,11,20.5454545454545,1,0
"001093","Primary","Condove",1,"TO",1,43,2,21.5,41,2,20.5,44,2,22,39,2,19.5,49,2,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,10,21.6,1,0
"001094","Middle","Corio",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,17,35,2,17.5,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4,17.75,1,1
"001094","Primary","Corio",1,"TO",2,12,1,12,10,1,10,14,1,14,30,2,15,27,2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,7,13.2857142857143,1,1
"001095","Primary","Cossano Canavese",1,"TO",1,0,0,0,0,0,0,0,0,0,11,1,11,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,11.5,1,0
"001096","Primary","Cuceglio",1,"TO",1,16,1,16,15,1,15,13,1,13,12,1,12,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,14.2,1,0
"001097","Middle","Cumiana",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,4,20.25,73,4,18.25,72,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,11,20.5454545454545,1,0
"001097","Primary","Cumiana",1,"TO",2,65,3,21.6666666666667,68,4,17,80,4,20,73,3,24.3333333333333,74,4,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,18,20,1,0
"001098","High","Cuorgne'",1,"TO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,7,20.2857142857143,136,7,19.4285714285714,137,7,19.5714285714286,116,7,16.5714285714286,141,7,20.1428571428571,672,35,19.2,0.666666666666667,1
"001098","Middle","Cuorgne'",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,5,20.4,74,4,18.5,90,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,14,19,1,1
"001098","Primary","Cuorgne'",1,"TO",3,72,4,18,69,4,17.25,81,4,20.25,59,3,19.6666666666667,81,4,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,19,19.0526315789474,0.75,1
"001099","Middle","Druento",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,7,23.2857142857143,166,7,23.7142857142857,127,6,21.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,20,22.8,1,0
"001099","Primary","Druento",1,"TO",1,89,4,22.25,86,4,21.5,67,3,22.3333333333333,75,3,25,78,4,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,18,21.9444444444444,1,0
"001101","Middle","Favria",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,20.6,111,5,22.2,95,4,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,14,22.0714285714286,1,1
"001101","Primary","Favria",1,"TO",1,46,2,23,58,3,19.3333333333333,45,2,22.5,53,3,17.6666666666667,48,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,13,19.2307692307692,1,1
"001102","Primary","Feletto",1,"TO",1,17,1,17,11,1,11,12,1,12,13,1,13,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,5,13.6,1,0
"001103","Middle","Fenestrelle",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,16,7,1,7,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,13,1,1
"001104","Middle","Fiano",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,18.3333333333333,68,3,22.6666666666667,65,3,21.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,9,20.8888888888889,1,0
"001104","Primary","Fiano",1,"TO",1,20,2,10,24,1,24,40,2,20,38,2,19,25,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,8,18.375,1,0
"001106","Middle","Foglizzo",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,23,8,1,8,24,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,13.75,1,0
"001106","Primary","Foglizzo",1,"TO",1,23,2,11.5,20,1,20,27,2,13.5,29,2,14.5,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,8,14.75,1,0
"001107","Middle","Forno Canavese",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,18,51,3,17,41,2,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,8,18.25,1,1
"001107","Primary","Forno Canavese",1,"TO",1,21,1,21,35,2,17.5,22,1,22,25,1,25,32,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,19.2857142857143,1,1
"001109","Primary","Front",1,"TO",1,10,1,10,15,1,15,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,13.3333333333333,1,1
"001110","Middle","Frossasco",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,21.6666666666667,54,3,18,60,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,9,19.8888888888889,1,0
"001110","Primary","Frossasco",1,"TO",1,16,1,16,18,1,18,18,1,18,23,1,23,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,5,19.8,1,0
"001111","Primary","Garzigliana",1,"TO",1,0,0,0,4,1,4,0,0,0,4,1,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3.66666666666667,1,0
"001112","Middle","Gassino Torinese",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4,17.25,93,4,23.25,63,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,11,20.4545454545455,1,0
"001112","Primary","Gassino Torinese",1,"TO",2,56,3,18.6666666666667,63,3,21,76,3,25.3333333333333,79,3,26.3333333333333,61,3,20.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,15,22.3333333333333,1,0
"001113","Primary","Germagnano",1,"TO",1,17,1,17,16,1,16,12,1,12,17,1,17,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5,14.8,1,1
"001115","High","Giaveno",1,"TO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,11,25.3636363636364,259,11,23.5454545454545,207,9,23,189,9,21,199,10,19.9,1133,50,22.66,1,0
"001115","Middle","Giaveno",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,6,23.1666666666667,130,6,21.6666666666667,143,7,20.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,19,21.6842105263158,1,0
"001115","Primary","Giaveno",1,"TO",5,132,7,18.8571428571429,132,7,18.8571428571429,149,8,18.625,131,8,16.375,157,8,19.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,38,18.4473684210526,1,0
"001116","Primary","Givoletto",1,"TO",1,30,2,15,36,2,18,24,1,24,46,2,23,34,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,9,18.8888888888889,1,0
"001119","Primary","Grosso",1,"TO",1,0,0,0,0,0,0,17,1,17,14,1,14,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,16.6666666666667,1,0
"001120","High","Grugliasco",1,"TO",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,30,25.6666666666667,649,31,20.9354838709677,494,21,23.5238095238095,580,27,21.4814814814815,522,28,18.6428571428571,3015,137,22.007299270073,1,0
"001120","Middle","Grugliasco",1,"TO",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,17,20.8235294117647,357,17,21,348,17,20.4705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,51,20.7647058823529,1,0
"001120","Primary","Grugliasco",1,"TO",7,308,15,20.5333333333333,310,15,20.6666666666667,338,16,21.125,333,15,22.2,332,16,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,77,21.0519480519481,1,0
"001122","Primary","Inverso Pinasca",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0
"001125","High","Ivrea",1,"TO",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,37,25.2702702702703,912,37,24.6486486486486,898,38,23.6315789473684,853,38,22.4473684210526,766,37,20.7027027027027,4364,187,23.3368983957219,1,0
"001125","Middle","Ivrea",1,"TO",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,10,20.9,190,9,21.1111111111111,199,9,22.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,28,21.3571428571429,1,0
"001125","Primary","Ivrea",1,"TO",7,188,10,18.8,171,10,17.1,185,10,18.5,215,11,19.5454545454545,204,11,18.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,52,18.5192307692308,1,0
"001126","Primary","La Cassa",1,"TO",1,13,1,13,16,1,16,12,1,12,18,1,18,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,16,1,0
"001127","Middle","La Loggia",1,"TO",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,24,84,4,21,75,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,11,23.1818181818182,1,0
"001127","Primary","La Loggia",1,"TO",1,79,4,19.75,94,4,23.5,85,4,21.25,93,4,23.25,95,4,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,20,22.3,1,0
